,postal_code,stars_1.0,stars_1.5,stars_2.0,stars_2.5,stars_3.0,stars_3.5,stars_4.0,stars_4.5,stars_5.0,total_stars,stars_1.0_ratio,ratio_stars_1.0,ratio_stars_1.5,ratio_stars_2.0,ratio_stars_2.5,ratio_stars_3.0,ratio_stars_3.5,ratio_stars_4.0,ratio_stars_4.5,ratio_stars_5.0
596,46260,0,1,3,3,3,11,7,7,1,36.0,0.0,0.0,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3055555555555556,0.19444444444444445,0.19444444444444445,0.027777777777777776
597,46268,0,7,12,10,11,16,32,16,2,106.0,0.0,0.0,0.0660377358490566,0.11320754716981132,0.09433962264150944,0.10377358490566038,0.1509433962264151,0.3018867924528302,0.1509433962264151,0.018867924528301886
598,46269,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,46278,0,0,2,2,2,10,3,2,1,22.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.13636363636363635,0.09090909090909091,0.045454545454545456
600,46280,0,0,0,0,1,1,3,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0
601,46282,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
602,46290,0,0,0,0,0,1,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
603,62002,1,3,5,8,5,12,17,11,1,63.0,0.015873015873015872,0.015873015873015872,0.047619047619047616,0.07936507936507936,0.12698412698412698,0.07936507936507936,0.19047619047619047,0.2698412698412698,0.1746031746031746,0.015873015873015872
604,62010,0,0,0,3,1,0,0,2,0,6.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0
605,62018,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
606,62024,0,0,2,0,3,0,2,2,0,9.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.0
607,62025,0,4,6,9,10,26,17,16,1,89.0,0.0,0.0,0.0449438202247191,0.06741573033707865,0.10112359550561797,0.11235955056179775,0.29213483146067415,0.19101123595505617,0.1797752808988764,0.011235955056179775
608,62034,1,1,4,3,2,1,2,1,1,16.0,0.0625,0.0625,0.0625,0.25,0.1875,0.125,0.0625,0.125,0.0625,0.0625
609,62035,0,1,2,1,1,1,6,2,0,14.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.0
610,62040,0,5,2,8,4,7,9,8,0,43.0,0.0,0.0,0.11627906976744186,0.046511627906976744,0.18604651162790697,0.09302325581395349,0.16279069767441862,0.20930232558139536,0.18604651162790697,0.0
611,62060,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
612,62062,0,1,0,2,0,3,2,2,1,11.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.09090909090909091
613,62095,1,0,2,2,4,4,6,1,0,20.0,0.05,0.05,0.0,0.1,0.1,0.2,0.2,0.3,0.05,0.0
614,62201,0,0,0,1,0,0,3,2,0,6.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.0
615,62202,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
616,62203,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
617,62204,0,0,0,0,0,0,2,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
618,62205,0,0,0,0,1,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
619,62206,0,5,0,1,1,1,4,1,0,13.0,0.0,0.0,0.38461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0
620,62208,0,2,4,13,14,8,7,7,0,55.0,0.0,0.0,0.03636363636363636,0.07272727272727272,0.23636363636363636,0.2545454545454545,0.14545454545454545,0.12727272727272726,0.12727272727272726,0.0
621,62220,1,1,2,3,3,6,5,8,1,30.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.1,0.2,0.16666666666666666,0.26666666666666666,0.03333333333333333
622,62221,0,3,3,3,9,3,7,3,0,31.0,0.0,0.0,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.2903225806451613,0.0967741935483871,0.22580645161290322,0.0967741935483871,0.0
623,62222,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
624,62223,0,3,1,0,2,3,3,2,0,14.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.0,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.0
625,62225,0,0,0,1,0,0,2,0,1,4.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25
626,62226,2,5,7,5,7,3,7,3,1,40.0,0.05,0.05,0.125,0.175,0.125,0.175,0.075,0.175,0.075,0.025
627,62232,0,3,0,1,3,0,0,3,0,10.0,0.0,0.0,0.3,0.0,0.1,0.3,0.0,0.0,0.3,0.0
628,62234,0,5,8,9,9,10,15,3,0,59.0,0.0,0.0,0.0847457627118644,0.13559322033898305,0.15254237288135594,0.15254237288135594,0.1694915254237288,0.2542372881355932,0.05084745762711865,0.0
629,62236,0,3,2,1,0,8,3,4,0,21.0,0.0,0.0,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0,0.38095238095238093,0.14285714285714285,0.19047619047619047,0.0
630,62239,0,0,0,0,1,0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
631,62243,0,0,0,0,0,1,3,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0
632,62254,0,0,1,1,1,2,1,3,1,10.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.3,0.1
633,62258,0,0,1,1,0,2,1,0,0,5.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.0
634,62260,0,1,0,0,1,2,3,1,0,8.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.375,0.125,0.0
635,62269,0,6,8,9,14,19,11,9,1,77.0,0.0,0.0,0.07792207792207792,0.1038961038961039,0.11688311688311688,0.18181818181818182,0.24675324675324675,0.14285714285714285,0.11688311688311688,0.012987012987012988
636,62285,0,0,0,0,0,1,1,2,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2
637,62294,0,1,5,2,3,5,3,1,0,20.0,0.0,0.0,0.05,0.25,0.1,0.15,0.25,0.15,0.05,0.0
638,62298,0,0,2,3,1,5,6,6,2,25.0,0.0,0.0,0.0,0.08,0.12,0.04,0.2,0.24,0.24,0.08
639,62558,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
640,63010,1,5,6,15,18,8,14,4,3,74.0,0.013513513513513514,0.013513513513513514,0.06756756756756757,0.08108108108108109,0.20270270270270271,0.24324324324324326,0.10810810810810811,0.1891891891891892,0.05405405405405406,0.04054054054054054
641,63011,0,0,5,4,9,14,13,9,0,54.0,0.0,0.0,0.0,0.09259259259259259,0.07407407407407407,0.16666666666666666,0.25925925925925924,0.24074074074074073,0.16666666666666666,0.0
642,63017,0,2,1,2,9,18,16,8,0,56.0,0.0,0.0,0.03571428571428571,0.017857142857142856,0.03571428571428571,0.16071428571428573,0.32142857142857145,0.2857142857142857,0.14285714285714285,0.0
643,63021,0,0,1,6,4,5,6,2,0,24.0,0.0,0.0,0.0,0.041666666666666664,0.25,0.16666666666666666,0.20833333333333334,0.25,0.08333333333333333,0.0
644,63026,0,3,9,14,11,13,9,8,0,67.0,0.0,0.0,0.04477611940298507,0.13432835820895522,0.208955223880597,0.16417910447761194,0.19402985074626866,0.13432835820895522,0.11940298507462686,0.0
645,63031,0,5,6,5,11,14,7,13,1,62.0,0.0,0.0,0.08064516129032258,0.0967741935483871,0.08064516129032258,0.1774193548387097,0.22580645161290322,0.11290322580645161,0.20967741935483872,0.016129032258064516
646,63033,4,8,9,7,12,8,10,1,3,62.0,0.06451612903225806,0.06451612903225806,0.12903225806451613,0.14516129032258066,0.11290322580645161,0.1935483870967742,0.12903225806451613,0.16129032258064516,0.016129032258064516,0.04838709677419355
647,63034,0,1,1,1,0,1,0,0,0,4.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0
648,63042,0,4,2,3,4,7,2,4,0,26.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.2692307692307692,0.07692307692307693,0.15384615384615385,0.0
649,63043,0,1,8,8,13,15,4,7,2,58.0,0.0,0.0,0.017241379310344827,0.13793103448275862,0.13793103448275862,0.22413793103448276,0.25862068965517243,0.06896551724137931,0.1206896551724138,0.034482758620689655
650,63044,0,2,5,7,15,8,9,1,1,48.0,0.0,0.0,0.041666666666666664,0.10416666666666667,0.14583333333333334,0.3125,0.16666666666666666,0.1875,0.020833333333333332,0.020833333333333332
651,63045,1,0,1,0,0,0,0,0,0,2.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
652,63049,0,0,1,3,4,3,6,2,1,20.0,0.0,0.0,0.0,0.05,0.15,0.2,0.15,0.3,0.1,0.05
653,63052,0,0,2,1,3,5,2,0,0,13.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.0,0.0
654,63053,0,0,0,0,0,1,0,2,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
655,63074,0,2,6,6,3,5,6,6,2,36.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.1388888888888889,0.16666666666666666,0.16666666666666666,0.05555555555555555
656,63080,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
657,63088,0,2,2,4,1,3,3,2,3,20.0,0.0,0.0,0.1,0.1,0.2,0.05,0.15,0.15,0.1,0.15
658,63101,0,3,1,3,2,11,16,8,3,47.0,0.0,0.0,0.06382978723404255,0.02127659574468085,0.06382978723404255,0.0425531914893617,0.23404255319148937,0.3404255319148936,0.1702127659574468,0.06382978723404255
659,63102,0,1,3,4,13,11,10,3,1,46.0,0.0,0.0,0.021739130434782608,0.06521739130434782,0.08695652173913043,0.2826086956521739,0.2391304347826087,0.21739130434782608,0.06521739130434782,0.021739130434782608
660,63103,0,0,5,1,10,19,23,17,1,76.0,0.0,0.0,0.0,0.06578947368421052,0.013157894736842105,0.13157894736842105,0.25,0.3026315789473684,0.2236842105263158,0.013157894736842105
661,63104,0,1,7,6,4,14,20,25,9,86.0,0.0,0.0,0.011627906976744186,0.08139534883720931,0.06976744186046512,0.046511627906976744,0.16279069767441862,0.23255813953488372,0.29069767441860467,0.10465116279069768
662,63105,0,0,2,3,9,17,24,17,1,73.0,0.0,0.0,0.0,0.0273972602739726,0.0410958904109589,0.1232876712328767,0.2328767123287671,0.3287671232876712,0.2328767123287671,0.0136986301369863
663,63106,0,2,0,0,1,2,1,1,0,7.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
664,63107,0,1,1,1,0,2,2,3,0,10.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,0.3,0.0
665,63108,2,4,9,8,7,16,28,22,0,96.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.09375,0.08333333333333333,0.07291666666666667,0.16666666666666666,0.2916666666666667,0.22916666666666666,0.0
666,63109,1,1,7,7,6,9,17,22,6,76.0,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.09210526315789473,0.09210526315789473,0.07894736842105263,0.11842105263157894,0.2236842105263158,0.2894736842105263,0.07894736842105263
667,63110,0,0,1,3,6,10,30,37,8,95.0,0.0,0.0,0.0,0.010526315789473684,0.031578947368421054,0.06315789473684211,0.10526315789473684,0.3157894736842105,0.3894736842105263,0.08421052631578947
668,63111,0,3,2,0,1,3,3,5,3,20.0,0.0,0.0,0.15,0.1,0.0,0.05,0.15,0.15,0.25,0.15
669,63112,0,0,0,1,2,6,7,5,0,21.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.2857142857142857,0.3333333333333333,0.23809523809523808,0.0
670,63113,1,0,0,0,1,2,1,1,0,6.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
671,63114,0,4,4,6,4,3,8,9,4,42.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.07142857142857142,0.19047619047619047,0.21428571428571427,0.09523809523809523
672,63115,0,1,2,1,1,0,1,0,0,6.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
673,63116,1,1,3,4,7,12,16,16,9,69.0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.057971014492753624,0.10144927536231885,0.17391304347826086,0.2318840579710145,0.2318840579710145,0.13043478260869565
674,63117,0,0,1,5,3,14,11,3,1,38.0,0.0,0.0,0.0,0.02631578947368421,0.13157894736842105,0.07894736842105263,0.3684210526315789,0.2894736842105263,0.07894736842105263,0.02631578947368421
675,63118,0,2,4,2,6,18,27,25,8,92.0,0.0,0.0,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.1956521739130435,0.29347826086956524,0.2717391304347826,0.08695652173913043
676,63119,1,3,5,9,10,20,18,13,2,81.0,0.012345679012345678,0.012345679012345678,0.037037037037037035,0.06172839506172839,0.1111111111111111,0.12345679012345678,0.24691358024691357,0.2222222222222222,0.16049382716049382,0.024691358024691357
677,63120,0,0,0,0,0,0,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
678,63121,2,2,2,2,1,4,4,1,0,18.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.0
679,63122,0,2,5,5,9,20,22,21,6,90.0,0.0,0.0,0.022222222222222223,0.05555555555555555,0.05555555555555555,0.1,0.2222222222222222,0.24444444444444444,0.23333333333333334,0.06666666666666667
680,63123,0,5,5,11,7,17,11,5,0,61.0,0.0,0.0,0.08196721311475409,0.08196721311475409,0.18032786885245902,0.11475409836065574,0.2786885245901639,0.18032786885245902,0.08196721311475409,0.0
681,63124,0,0,0,0,2,3,7,3,0,15.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.2,0.4666666666666667,0.2,0.0
682,63125,1,4,5,7,11,8,9,5,2,52.0,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.09615384615384616,0.1346153846153846,0.21153846153846154,0.15384615384615385,0.17307692307692307,0.09615384615384616,0.038461538461538464
683,63126,0,0,1,3,4,8,5,0,0,21.0,0.0,0.0,0.0,0.047619047619047616,0.14285714285714285,0.19047619047619047,0.38095238095238093,0.23809523809523808,0.0,0.0
684,63127,1,2,1,2,4,8,4,1,0,23.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.34782608695652173,0.17391304347826086,0.043478260869565216,0.0
685,63128,1,1,2,3,10,10,4,6,2,39.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.2564102564102564,0.2564102564102564,0.10256410256410256,0.15384615384615385,0.05128205128205128
686,63129,1,4,10,8,5,16,11,5,2,62.0,0.016129032258064516,0.016129032258064516,0.06451612903225806,0.16129032258064516,0.12903225806451613,0.08064516129032258,0.25806451612903225,0.1774193548387097,0.08064516129032258,0.03225806451612903
687,63130,0,0,4,9,6,15,20,19,0,73.0,0.0,0.0,0.0,0.0547945205479452,0.1232876712328767,0.0821917808219178,0.2054794520547945,0.273972602739726,0.2602739726027397,0.0
688,63131,1,5,1,1,11,22,16,7,1,65.0,0.015384615384615385,0.015384615384615385,0.07692307692307693,0.015384615384615385,0.015384615384615385,0.16923076923076924,0.3384615384615385,0.24615384615384617,0.1076923076923077,0.015384615384615385
689,63132,0,5,7,3,5,8,10,13,2,53.0,0.0,0.0,0.09433962264150944,0.1320754716981132,0.05660377358490566,0.09433962264150944,0.1509433962264151,0.18867924528301888,0.24528301886792453,0.03773584905660377
690,63133,1,0,0,0,0,0,2,2,0,5.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
691,63134,1,2,4,3,1,7,2,0,0,20.0,0.05,0.05,0.1,0.2,0.15,0.05,0.35,0.1,0.0,0.0
692,63135,2,2,1,0,1,0,9,4,1,20.0,0.1,0.1,0.1,0.05,0.0,0.05,0.0,0.45,0.2,0.05
693,63136,2,7,5,7,4,3,6,2,0,36.0,0.05555555555555555,0.05555555555555555,0.19444444444444445,0.1388888888888889,0.19444444444444445,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.05555555555555555,0.0
694,63137,0,0,1,2,1,0,1,0,0,5.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.2,0.0,0.0
695,63138,0,0,3,0,1,1,0,0,0,5.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0
696,63139,1,5,2,6,3,14,18,14,1,64.0,0.015625,0.015625,0.078125,0.03125,0.09375,0.046875,0.21875,0.28125,0.21875,0.015625
697,63141,0,0,5,13,13,22,16,12,1,82.0,0.0,0.0,0.0,0.06097560975609756,0.15853658536585366,0.15853658536585366,0.2682926829268293,0.1951219512195122,0.14634146341463414,0.012195121951219513
698,63143,0,1,4,5,6,6,16,10,0,48.0,0.0,0.0,0.020833333333333332,0.08333333333333333,0.10416666666666667,0.125,0.125,0.3333333333333333,0.20833333333333334,0.0
699,63144,0,1,3,4,4,8,10,4,1,35.0,0.0,0.0,0.02857142857142857,0.08571428571428572,0.11428571428571428,0.11428571428571428,0.22857142857142856,0.2857142857142857,0.11428571428571428,0.02857142857142857
700,63145,0,7,4,9,2,1,1,1,0,25.0,0.0,0.0,0.28,0.16,0.36,0.08,0.04,0.04,0.04,0.0
701,63146,0,0,3,2,4,6,5,3,0,23.0,0.0,0.0,0.0,0.13043478260869565,0.08695652173913043,0.17391304347826086,0.2608695652173913,0.21739130434782608,0.13043478260869565,0.0
702,63147,2,0,0,0,0,1,1,0,0,4.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
703,63182,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
704,63301,1,6,7,12,12,23,24,14,3,102.0,0.00980392156862745,0.00980392156862745,0.058823529411764705,0.06862745098039216,0.11764705882352941,0.11764705882352941,0.22549019607843138,0.23529411764705882,0.13725490196078433,0.029411764705882353
705,63303,1,2,6,8,12,11,8,7,1,56.0,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.10714285714285714,0.14285714285714285,0.21428571428571427,0.19642857142857142,0.14285714285714285,0.125,0.017857142857142856
706,63310,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
707,70001,2,3,4,9,6,19,11,12,0,66.0,0.030303030303030304,0.030303030303030304,0.045454545454545456,0.06060606060606061,0.13636363636363635,0.09090909090909091,0.2878787878787879,0.16666666666666666,0.18181818181818182,0.0
708,70002,1,4,9,12,11,24,39,13,0,113.0,0.008849557522123894,0.008849557522123894,0.035398230088495575,0.07964601769911504,0.10619469026548672,0.09734513274336283,0.21238938053097345,0.34513274336283184,0.11504424778761062,0.0
709,70003,0,8,4,4,6,12,6,4,0,44.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.2727272727272727,0.13636363636363635,0.09090909090909091,0.0
710,70005,0,4,0,4,8,20,20,9,0,65.0,0.0,0.0,0.06153846153846154,0.0,0.06153846153846154,0.12307692307692308,0.3076923076923077,0.3076923076923077,0.13846153846153847,0.0
711,70006,0,3,3,3,11,16,17,7,1,61.0,0.0,0.0,0.04918032786885246,0.04918032786885246,0.04918032786885246,0.18032786885245902,0.26229508196721313,0.2786885245901639,0.11475409836065574,0.01639344262295082
712,70032,0,0,0,0,2,1,1,4,0,8.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.125,0.5,0.0
713,70037,1,1,2,0,2,4,6,3,1,20.0,0.05,0.05,0.05,0.1,0.0,0.1,0.2,0.3,0.15,0.05
714,70043,1,3,3,4,4,11,12,4,0,42.0,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.09523809523809523,0.2619047619047619,0.2857142857142857,0.09523809523809523,0.0
715,70053,0,2,5,3,8,16,11,10,2,57.0,0.0,0.0,0.03508771929824561,0.08771929824561403,0.05263157894736842,0.14035087719298245,0.2807017543859649,0.19298245614035087,0.17543859649122806,0.03508771929824561
716,70056,2,2,5,5,7,11,16,11,4,63.0,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.07936507936507936,0.07936507936507936,0.1111111111111111,0.1746031746031746,0.25396825396825395,0.1746031746031746,0.06349206349206349
717,70058,5,5,4,9,13,17,16,14,1,84.0,0.05952380952380952,0.05952380952380952,0.05952380952380952,0.047619047619047616,0.10714285714285714,0.15476190476190477,0.20238095238095238,0.19047619047619047,0.16666666666666666,0.011904761904761904
718,70062,0,5,14,11,10,11,13,8,4,76.0,0.0,0.0,0.06578947368421052,0.18421052631578946,0.14473684210526316,0.13157894736842105,0.14473684210526316,0.17105263157894737,0.10526315789473684,0.05263157894736842
719,70063,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
720,70065,0,7,6,8,13,17,16,12,0,79.0,0.0,0.0,0.08860759493670886,0.0759493670886076,0.10126582278481013,0.16455696202531644,0.21518987341772153,0.20253164556962025,0.1518987341772152,0.0
721,70070,0,0,0,0,0,0,1,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
722,70072,2,7,5,2,11,9,16,8,0,60.0,0.03333333333333333,0.03333333333333333,0.11666666666666667,0.08333333333333333,0.03333333333333333,0.18333333333333332,0.15,0.26666666666666666,0.13333333333333333,0.0
723,70075,1,0,1,0,1,0,0,1,0,4.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0
724,70085,0,0,0,0,0,0,0,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
725,70087,0,1,0,1,0,0,1,1,0,4.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0
726,70092,0,0,0,1,0,2,1,0,0,4.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0
727,70094,2,1,3,4,2,3,5,2,2,24.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.125,0.16666666666666666,0.08333333333333333,0.125,0.20833333333333334,0.08333333333333333,0.08333333333333333
728,70112,0,0,3,3,11,22,43,20,7,109.0,0.0,0.0,0.0,0.027522935779816515,0.027522935779816515,0.10091743119266056,0.2018348623853211,0.3944954128440367,0.1834862385321101,0.06422018348623854
729,70113,0,1,2,0,2,6,8,10,4,33.0,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,0.06060606060606061,0.18181818181818182,0.24242424242424243,0.30303030303030304,0.12121212121212122
730,70114,1,2,4,3,3,2,3,7,2,27.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.25925925925925924,0.07407407407407407
731,70115,0,4,1,2,7,28,60,45,7,154.0,0.0,0.0,0.025974025974025976,0.006493506493506494,0.012987012987012988,0.045454545454545456,0.18181818181818182,0.38961038961038963,0.2922077922077922,0.045454545454545456
732,70116,0,2,2,3,5,21,49,38,7,127.0,0.0,0.0,0.015748031496062992,0.015748031496062992,0.023622047244094488,0.03937007874015748,0.16535433070866143,0.3858267716535433,0.2992125984251969,0.05511811023622047
733,70117,0,4,0,1,2,11,24,30,11,83.0,0.0,0.0,0.04819277108433735,0.0,0.012048192771084338,0.024096385542168676,0.13253012048192772,0.2891566265060241,0.3614457831325301,0.13253012048192772
734,70118,0,3,2,6,9,18,23,27,3,91.0,0.0,0.0,0.03296703296703297,0.02197802197802198,0.06593406593406594,0.0989010989010989,0.1978021978021978,0.25274725274725274,0.2967032967032967,0.03296703296703297
735,70119,0,7,2,5,9,25,45,45,4,142.0,0.0,0.0,0.04929577464788732,0.014084507042253521,0.035211267605633804,0.06338028169014084,0.176056338028169,0.31690140845070425,0.31690140845070425,0.028169014084507043
736,70121,0,3,5,0,5,8,7,8,1,37.0,0.0,0.0,0.08108108108108109,0.13513513513513514,0.0,0.13513513513513514,0.21621621621621623,0.1891891891891892,0.21621621621621623,0.02702702702702703
737,70122,0,2,7,3,4,4,12,4,0,36.0,0.0,0.0,0.05555555555555555,0.19444444444444445,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0
738,70123,0,4,1,6,14,8,28,8,1,70.0,0.0,0.0,0.05714285714285714,0.014285714285714285,0.08571428571428572,0.2,0.11428571428571428,0.4,0.11428571428571428,0.014285714285714285
739,70124,0,2,0,1,6,12,25,3,1,50.0,0.0,0.0,0.04,0.0,0.02,0.12,0.24,0.5,0.06,0.02
740,70125,0,2,3,4,4,4,13,6,2,38.0,0.0,0.0,0.05263157894736842,0.07894736842105263,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.34210526315789475,0.15789473684210525,0.05263157894736842
741,70126,0,3,4,4,3,7,3,3,0,27.0,0.0,0.0,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.25925925925925924,0.1111111111111111,0.1111111111111111,0.0
742,70127,0,1,0,4,2,3,7,3,3,23.0,0.0,0.0,0.043478260869565216,0.0,0.17391304347826086,0.08695652173913043,0.13043478260869565,0.30434782608695654,0.13043478260869565,0.13043478260869565
743,70128,1,2,5,0,3,6,4,0,0,21.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.0,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.0,0.0
744,70129,0,0,0,0,1,1,1,2,0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0
745,70130,1,9,11,20,34,73,123,79,11,361.0,0.002770083102493075,0.002770083102493075,0.024930747922437674,0.030470914127423823,0.055401662049861494,0.09418282548476455,0.20221606648199447,0.3407202216066482,0.2188365650969529,0.030470914127423823
746,70131,0,2,1,2,1,0,2,4,1,13.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.3076923076923077,0.07692307692307693
