,postal_code,state_id,state,city,county_name,2021,All_Residential,Multi_Family_homes,Condo/Co-op,Single_Family_Homes,Towmhomes
14280,7452,NJ,New Jersey,Glen Rock,Bergen,692481.0,12,3,0,12,7
14281,45034,OH,Ohio,Kings Mills,Warren,319288.0,12,0,0,12,0
14282,10005,NY,New York,New York,New York,1012917.0,12,0,12,0,0
14283,64052,MO,Missouri,Independence,Jackson,137612.0,12,12,0,12,12
14284,60531,IL,Illinois,Leland,LaSalle,192659.0,12,3,0,12,0
14285,13634,NY,New York,Dexter,Jefferson,191770.0,12,3,0,12,0
14286,93432,CA,California,Creston,San Luis Obispo,797750.0,10,0,0,10,0
14287,33786,FL,Florida,Belleair Beach,Pinellas,823013.0,12,0,12,12,3
14288,37714,TN,Tennessee,Caryville,Campbell,218710.0,12,0,0,12,0
14289,80726,CO,Colorado,Crook,Logan,77500.0,6,0,0,6,0
14290,11024,NY,New York,Great Neck,Nassau,1353264.0,12,6,0,12,0
14291,49279,MI,Michigan,Sand Creek,Lenawee,112708.0,12,0,0,12,0
14292,98536,WA,Washington,Copalis Crossing,Grays Harbor,245750.0,1,0,0,1,0
14293,89511,NV,Nevada,Reno,Washoe,690612.0,12,0,12,12,12
14294,8232,NJ,New Jersey,Pleasantville,Atlantic,147518.0,12,12,9,12,12
14295,37616,TN,Tennessee,Afton,Greene,285000.0,6,0,0,6,0
14296,19550,PA,Pennsylvania,Rehrersburg,Berks,220725.0,6,0,0,6,0
14297,5732,VT,Vermont,Bomoseen,Rutland,335712.0,12,0,0,12,0
14298,31030,GA,Georgia,Fort Valley,Peach,120491.0,12,10,0,12,0
14299,48849,MI,Michigan,Lake Odessa,Ionia,183358.0,12,1,0,12,0
14300,17953,PA,Pennsylvania,Middleport,Schuylkill,56223.0,6,6,0,5,5
14301,56376,MN,Minnesota,Saint Martin,Stearns,210000.0,3,0,0,3,0
14302,85735,AZ,Arizona,Tucson,Pima,309988.0,12,0,0,12,0
14303,80747,CO,Colorado,Peetz,Logan,212114.0,7,0,0,7,0
14304,19054,PA,Pennsylvania,Levittown,Bucks,329976.0,12,0,0,12,1
14305,30033,GA,Georgia,Decatur,DeKalb,376152.0,12,7,12,12,12
14306,17015,PA,Pennsylvania,Carlisle,Cumberland,268448.0,12,3,0,12,12
14307,5040,VT,Vermont,East Corinth,Orange,189100.0,10,0,0,10,0
14308,34117,FL,Florida,Naples,Collier,411783.0,12,0,0,12,0
14309,49262,MI,Michigan,North Adams,Hillsdale,106896.0,12,0,0,12,0
14310,76033,TX,Texas,Cleburne,Johnson,236405.0,12,7,0,12,0
14311,48145,MI,Michigan,La Salle,Monroe,229371.0,12,0,0,12,0
14312,15774,PA,Pennsylvania,Shelocta,Indiana,212032.0,11,0,0,11,0
14313,16113,PA,Pennsylvania,Clark,Mercer,180000.0,3,0,0,3,0
14314,23605,VA,Virginia,Newport News,Newport News,172380.0,12,0,1,12,0
14315,62067,IL,Illinois,Moro,Madison,151375.0,12,0,0,12,0
14316,93108,CA,California,Santa Barbara,Santa Barbara,3484057.0,12,6,12,12,11
14317,10024,NY,New York,New York,New York,3339361.0,12,10,12,12,8
14318,17064,PA,Pennsylvania,Mount Gretna,Lebanon,269304.0,12,0,0,12,0
14319,64494,MO,Missouri,Union Star,DeKalb,158132.0,11,0,0,11,0
14320,20751,MD,Maryland,Deale,Anne Arundel,457320.0,12,0,0,12,0
14321,76182,TX,Texas,North Richland Hills,Tarrant,326531.0,12,12,0,12,12
14322,12564,NY,New York,Pawling,Dutchess,367858.0,12,7,3,12,12
14323,33127,FL,Florida,Miami,Miami-Dade,430732.0,12,12,11,12,0
14324,54302,WI,Wisconsin,Green Bay,Brown,182666.0,12,12,6,12,8
14325,56281,MN,Minnesota,Prinsburg,Kandiyohi,167261.0,11,0,0,11,0
14326,18503,PA,Pennsylvania,Scranton,Lackawanna,109680.0,10,0,10,0,0
14327,14592,NY,New York,York,Livingston,159600.0,5,0,0,5,0
14328,61753,IL,Illinois,Lexington,McLean,155741.0,9,0,5,9,4
14329,20190,VA,Virginia,Reston,Fairfax,626454.0,12,0,12,12,12
14330,31052,GA,Georgia,Lizella,Bibb,222389.0,12,0,0,12,0
14331,89447,NV,Nevada,Yerington,Lyon,264694.0,12,12,0,12,0
14332,20005,DC,Columbia,Washington,District of Columbia,811875.0,12,0,12,4,10
14333,16249,PA,Pennsylvania,Rural Valley,Armstrong,137439.0,12,3,0,12,0
14334,41051,KY,Kentucky,Independence,Kenton,191562.0,12,7,10,12,11
14335,45328,OH,Ohio,Gettysburg,Darke,150000.0,3,0,0,3,0
14336,54412,WI,Wisconsin,Auburndale,Wood,199810.0,12,1,0,12,0
14337,39572,MS,Mississippi,Pearlington,Hancock,176586.0,7,0,0,7,0
14338,95837,CA,California,Sacramento,Sacramento,1359786.0,7,0,0,7,0
14339,41040,KY,Kentucky,Falmouth,Pendleton,139546.0,12,0,0,12,0
14340,33143,FL,Florida,Miami,Miami-Dade,812250.0,12,5,12,12,12
14341,74080,OK,Oklahoma,Talala,Rogers,270500.0,12,0,0,12,0
14342,45638,OH,Ohio,Ironton,Lawrence,81800.0,5,0,0,5,0
14343,32355,FL,Florida,Saint Marks,Wakulla,248578.0,9,0,0,9,0
14344,72662,AR,Arkansas,Omaha,Boone,498333.0,6,0,0,6,0
14345,53235,WI,Wisconsin,Saint Francis,Milwaukee,230126.0,12,10,12,12,0
14346,13146,NY,New York,Savannah,Wayne,126000.0,12,3,0,12,0
14347,95762,CA,California,El Dorado Hills,El Dorado,817128.0,12,12,11,12,0
14348,75224,TX,Texas,Dallas,Dallas,287360.0,12,1,0,12,0
14349,48642,MI,Michigan,Midland,Midland,183010.0,12,0,0,12,0
14350,33470,FL,Florida,Loxahatchee,Palm Beach,464698.0,12,0,0,12,9
14351,77065,TX,Texas,Houston,Harris,244024.0,12,0,0,12,0
14352,30543,GA,Georgia,Gillsville,Hall,254638.0,12,0,0,12,0
14353,2647,MA,Massachusetts,Hyannis Port,Barnstable,2825000.0,8,0,0,8,0
14354,8620,NJ,New Jersey,Trenton,Mercer,306083.0,12,5,2,12,8
14355,39209,MS,Mississippi,Jackson,Hinds,43668.0,12,2,0,12,0
14356,75172,TX,Texas,Wilmer,Dallas,208025.0,12,0,0,12,0
14357,20593,DC,Columbia,Washington,District of Columbia,836900.0,10,0,10,0,0
14358,76228,TX,Texas,Bellevue,Clay,587625.0,9,0,0,9,0
14359,28088,NC,North Carolina,Landis,Rowan,235786.0,12,4,0,12,0
14360,53935,WI,Wisconsin,Friesland,Columbia,126286.0,7,0,0,7,0
14361,49401,MI,Michigan,Allendale,Ottawa,300628.0,12,5,12,12,0
14362,29482,SC,South Carolina,Sullivans Island,Charleston,2576705.0,12,3,10,12,0
14363,73572,OK,Oklahoma,Walters,Cotton,44250.0,3,0,0,3,0
14364,78212,TX,Texas,San Antonio,Bexar,355649.0,12,12,12,12,12
14365,95925,CA,California,Challenge,Yuba,339250.0,6,0,0,6,0
14366,53213,WI,Wisconsin,Milwaukee,Milwaukee,275097.0,12,12,11,12,0
14367,61370,IL,Illinois,Tonica,LaSalle,118773.0,11,0,0,11,0
14368,74132,OK,Oklahoma,Tulsa,Tulsa,371895.0,12,0,0,12,0
14369,12553,NY,New York,New Windsor,Orange,310969.0,12,12,12,12,10
14370,11370,NY,New York,East Elmhurst,Queens,827586.0,12,12,12,12,11
14371,95215,CA,California,Stockton,San Joaquin,401778.0,12,12,0,12,0
14372,14706,NY,New York,Allegany,Cattaraugus,141124.0,12,5,0,12,0
14373,98828,WA,Washington,Malaga,Chelan,437181.0,12,0,0,12,0
14374,33716,FL,Florida,Saint Petersburg,Pinellas,260793.0,12,0,12,9,12
14375,54137,WI,Wisconsin,Krakow,Shawano,276962.0,12,0,0,12,0
14376,13141,NY,New York,Preble,Cortland,196250.0,5,2,0,5,0
14377,53205,WI,Wisconsin,Milwaukee,Milwaukee,99838.0,12,12,0,12,0
14378,73130,OK,Oklahoma,Oklahoma City,Oklahoma,168358.0,12,0,0,12,9
14379,8846,NJ,New Jersey,Middlesex,Middlesex,329624.0,12,12,12,12,3
14380,8750,NJ,New Jersey,Sea Girt,Monmouth,1710568.0,12,0,6,12,0
14381,54443,WI,Wisconsin,Junction City,Portage,284938.0,12,0,0,12,0
14382,80239,CO,Colorado,Denver,Denver,368757.0,12,0,12,12,12
14383,47040,IN,Indiana,Rising Sun,Ohio,159325.0,10,0,0,10,0
14384,77450,TX,Texas,Katy,Harris,333002.0,12,0,0,12,0
14385,6084,CT,Connecticut,Tolland,Tolland,248017.0,12,0,12,12,0
14386,75501,TX,Texas,Texarkana,Bowie,143645.0,10,0,0,10,0
14387,98359,WA,Washington,Olalla,Kitsap,562579.0,12,0,0,12,0
14388,83342,ID,Idaho,Malta,Cassia,162343.0,7,0,0,7,0
14389,33598,FL,Florida,Wimauma,Hillsborough,298416.0,12,0,0,12,6
14390,44840,OH,Ohio,Jeromesville,Ashland,197073.0,12,0,0,12,0
14391,43315,OH,Ohio,Cardington,Morrow,224950.0,12,0,0,12,0
14392,95667,CA,California,Placerville,El Dorado,470214.0,12,12,8,12,11
14393,85354,AZ,Arizona,Tonopah,Maricopa,387880.0,12,3,0,12,0
14394,78932,TX,Texas,Carmine,Fayette,1242323.0,11,0,0,11,0
14395,73049,OK,Oklahoma,Jones,Oklahoma,338011.0,12,0,0,12,0
14396,23076,VA,Virginia,Hudgins,Mathews,310360.0,11,0,3,11,0
14397,15368,PA,Pennsylvania,Vestaburg,Washington,40000.0,6,0,0,6,0
14398,97880,OR,Oregon,Ukiah,Umatilla,181167.0,6,0,0,6,0
14399,70780,LA,Louisiana,Sunshine,Iberville,157554.0,12,0,0,12,0
14400,60087,IL,Illinois,Waukegan,Lake,169211.0,12,4,9,12,8
14401,99324,WA,Washington,College Place,Walla Walla,372452.0,12,11,1,12,3
14402,3841,NH,New Hampshire,Hampstead,Rockingham,427642.0,12,4,7,12,12
14403,56680,MN,Minnesota,Spring Lake,Itasca,201733.0,6,0,0,6,0
14404,85935,AZ,Arizona,Pinetop,Navajo,436331.0,12,0,10,12,11
14405,74028,OK,Oklahoma,Depew,Creek,283771.0,12,0,0,12,0
14406,63043,MO,Missouri,Maryland Heights,St. Louis,185503.0,12,0,9,12,0
14407,45389,OH,Ohio,Christiansburg,Champaign,138336.0,7,0,0,7,0
14408,7822,NJ,New Jersey,Augusta,Sussex,449010.0,12,0,0,12,0
14409,56288,MN,Minnesota,Spicer,Kandiyohi,343703.0,12,7,3,12,12
14410,16112,PA,Pennsylvania,Bessemer,Lawrence,98581.0,12,3,0,12,0
14411,55924,MN,Minnesota,Claremont,Dodge,161142.0,12,0,0,12,0
14412,62231,IL,Illinois,Carlyle,Clinton,146667.0,12,0,0,12,0
14413,47117,IN,Indiana,Elizabeth,Harrison,181288.0,12,0,0,12,0
14414,35045,AL,Alabama,Clanton,Chilton,173232.0,12,0,0,12,6
14415,46227,IN,Indiana,Indianapolis,Marion,168795.0,12,12,12,12,0
14416,33133,FL,Florida,Miami,Miami-Dade,882407.0,12,12,12,12,12
14417,97004,OR,Oregon,Beavercreek,Clackamas,765196.0,12,0,0,12,0
14418,93667,CA,California,Tollhouse,Fresno,372958.0,12,0,0,12,0
14419,17532,PA,Pennsylvania,Holtwood,Lancaster,270889.0,12,0,0,12,7
14420,48307,MI,Michigan,Rochester,Oakland,348229.0,12,4,12,12,3
14421,90250,CA,California,Hawthorne,Los Angeles,835971.0,12,12,12,12,12
14422,75944,TX,Texas,Etoile,Nacogdoches,304485.0,10,0,0,10,0
14423,47110,IN,Indiana,Central,Harrison,145300.0,10,0,0,10,0
14424,6387,CT,Connecticut,Wauregan,Windham,185872.0,9,9,0,0,0
14425,77506,TX,Texas,Pasadena,Harris,162373.0,12,4,0,12,7
14426,77061,TX,Texas,Houston,Harris,198426.0,12,2,11,12,10
14427,61880,IL,Illinois,Tolono,Champaign,187728.0,12,0,5,12,0
14428,33016,FL,Florida,Hialeah,Miami-Dade,294694.0,12,0,12,12,12
14429,97344,OR,Oregon,Falls City,Polk,258000.0,12,0,0,12,0
14430,71112,LA,Louisiana,Bossier City,Bossier,145337.0,12,4,0,12,11
14431,73004,OK,Oklahoma,Amber,Grady,157653.0,12,0,0,12,0
14432,78624,TX,Texas,Fredericksburg,Gillespie,615292.0,12,0,0,12,0
14433,97325,OR,Oregon,Aumsville,Marion,440153.0,12,7,0,12,0
14434,43462,OH,Ohio,Rudolph,Wood,175000.0,5,0,0,5,0
14435,60020,IL,Illinois,Fox Lake,Lake,171316.0,12,5,12,12,12
14436,45118,OH,Ohio,Fayetteville,Brown,252075.0,12,0,0,12,0
14437,72740,AR,Arkansas,Huntsville,Madison,164289.0,12,3,0,12,0
14438,37129,TN,Tennessee,Murfreesboro,Rutherford,330007.0,12,7,12,12,12
14439,17324,PA,Pennsylvania,Gardners,Cumberland,194504.0,12,0,0,12,0
14440,19518,PA,Pennsylvania,Douglassville,Berks,261565.0,12,0,3,12,12
14441,79901,TX,Texas,El Paso,El Paso,133392.0,12,10,0,9,0
14442,29341,SC,South Carolina,Gaffney,Cherokee,202787.0,12,0,0,12,0
14443,63436,MO,Missouri,Center,Ralls,123229.0,12,0,0,12,0
14444,35117,AL,Alabama,Mount Olive,Jefferson,203600.0,12,0,0,12,0
14445,91342,CA,California,Sylmar,Los Angeles,616272.0,12,10,12,12,12
14446,22206,VA,Virginia,Arlington,Arlington,583098.0,12,0,12,12,12
14447,37920,TN,Tennessee,Knoxville,Knox,220487.0,12,5,12,12,4
14448,35046,AL,Alabama,Clanton,Chilton,268352.0,12,0,0,12,0
14449,22623,VA,Virginia,Chester Gap,Rappahannock,281245.0,11,0,0,11,0
14450,62239,IL,Illinois,Dupo,St. Clair,113668.0,12,5,6,12,0
14451,41043,KY,Kentucky,Foster,Bracken,267885.0,12,0,0,12,0
14452,76691,TX,Texas,West,McLennan,243412.0,10,0,0,10,0
14453,84742,UT,Utah,Kanarraville,Iron,395000.0,3,0,0,3,0
14454,73131,OK,Oklahoma,Oklahoma City,Oklahoma,324879.0,12,0,0,12,0
14455,97209,OR,Oregon,Portland,Multnomah,670049.0,12,5,12,12,6
14456,99517,AK,Alaska,Anchorage,Anchorage,307410.0,12,12,12,12,0
14457,6754,CT,Connecticut,Cornwall Bridge,Litchfield,385481.0,12,2,0,12,0
14458,27313,NC,North Carolina,Pleasant Garden,Guilford,223767.0,12,3,0,12,0
14459,41055,KY,Kentucky,Mayslick,Mason,266478.0,9,0,0,9,0
14460,68466,NE,Nebraska,Wymore,Gage,82075.0,12,0,0,12,0
14461,19904,DE,Delaware,Dover,Kent,195006.0,12,12,11,12,12
14462,15088,PA,Pennsylvania,West Elizabeth,Allegheny,129900.0,2,0,0,2,0
14463,63084,MO,Missouri,Union,Franklin,183841.0,12,8,12,12,0
14464,93427,CA,California,Buellton,Santa Barbara,660506.0,12,0,12,12,8
14465,44230,OH,Ohio,Doylestown,Wayne,179564.0,12,8,4,12,0
14466,62630,IL,Illinois,Chesterfield,Macoupin,122450.0,6,0,0,6,0
14467,53574,WI,Wisconsin,New Glarus,Green,289993.0,12,8,4,12,0
14468,77713,TX,Texas,Beaumont,Jefferson,281951.0,11,0,0,11,0
14469,95033,CA,California,Los Gatos,Santa Cruz,1446750.0,12,0,0,12,0
14470,48655,MI,Michigan,Saint Charles,Saginaw,134007.0,12,3,0,12,0
14471,43021,OH,Ohio,Galena,Delaware,473131.0,12,0,12,12,0
14472,97471,OR,Oregon,Roseburg,Douglas,324320.0,12,8,11,12,11
14473,2839,RI,Rhode Island,Mapleville,Providence,369053.0,12,7,0,12,0
14474,45429,OH,Ohio,Dayton,Montgomery,232434.0,12,12,12,12,6
14475,44857,OH,Ohio,Norwalk,Huron,170243.0,12,4,6,12,0
14476,17560,PA,Pennsylvania,New Providence,Lancaster,301000.0,12,3,0,12,0
14477,53594,WI,Wisconsin,Waterloo,Jefferson,249118.0,12,6,0,12,0
14478,4930,ME,Maine,Dexter,Penobscot,113669.0,12,11,0,12,0
14479,77022,TX,Texas,Houston,Harris,288057.0,12,11,0,12,12
14480,21047,MD,Maryland,Fallston,Harford,473975.0,12,0,0,12,11
14481,15935,PA,Pennsylvania,Hollsopple,Somerset,93062.0,8,0,0,8,0
14482,37860,TN,Tennessee,Russellville,Hamblen,247995.0,11,0,0,11,0
14483,65536,MO,Missouri,Lebanon,Laclede,156630.0,12,7,0,12,0
14484,74452,OK,Oklahoma,Peggs,Cherokee,347500.0,3,0,0,3,0
14485,85619,AZ,Arizona,Mount Lemmon,Pima,470583.0,12,0,0,12,0
14486,77374,TX,Texas,Thicket,Hardin,550000.0,3,0,0,3,0
14487,94028,CA,California,Portola Valley,San Mateo,3570833.0,12,0,0,12,0
14488,44123,OH,Ohio,Euclid,Cuyahoga,92029.0,12,12,12,12,5
14489,40218,KY,Kentucky,Louisville,Jefferson,161799.0,12,0,12,12,3
14490,38635,MS,Mississippi,Holly Springs,Marshall,202104.0,12,0,0,12,3
14491,8550,NJ,New Jersey,Princeton Junction,Mercer,626365.0,12,4,5,12,12
14492,29360,SC,South Carolina,Laurens,Laurens,166835.0,12,3,0,12,0
14493,19367,PA,Pennsylvania,Pomeroy,Chester,251292.0,9,0,0,9,0
14494,22645,VA,Virginia,Middletown,Frederick,395843.0,12,3,0,12,0
14495,49024,MI,Michigan,Portage,Kalamazoo,255737.0,12,7,12,12,0
14496,14131,NY,New York,Ransomville,Niagara,200630.0,12,3,0,12,0
14497,48212,MI,Michigan,Hamtramck,Wayne,139643.0,12,12,0,12,0
14498,15056,PA,Pennsylvania,Leetsdale,Allegheny,167304.0,11,0,1,10,5
14499,19017,PA,Pennsylvania,Chester Heights,Delaware,539073.0,12,0,0,6,12
14500,19505,PA,Pennsylvania,Bechtelsville,Berks,235591.0,12,0,0,12,9
14501,38555,TN,Tennessee,Crossville,Cumberland,256666.0,12,3,9,12,2
14502,13301,NY,New York,Alder Creek,Oneida,279000.0,5,0,0,5,0
14503,93434,CA,California,Guadalupe,Santa Barbara,470556.0,12,3,0,12,0
14504,61847,IL,Illinois,Gifford,Champaign,133006.0,12,0,0,12,3
14505,15446,PA,Pennsylvania,Indian Head,Fayette,202200.0,5,0,0,5,0
14506,95361,CA,California,Oakdale,Stanislaus,435656.0,12,12,12,12,3
14507,63739,MO,Missouri,Burfordville,Cape Girardeau,177767.0,12,0,0,12,0
14508,11787,NY,New York,Smithtown,Suffolk,544054.0,12,6,12,12,10
14509,16066,PA,Pennsylvania,Cranberry Township,Butler,313861.0,12,0,12,12,12
14510,13030,NY,New York,Bridgeport,Madison,147638.0,12,0,0,12,0
14511,32305,FL,Florida,Tallahassee,Leon,152597.0,12,8,0,12,2
14512,71730,AR,Arkansas,El Dorado,Union,184725.0,8,0,0,8,0
14513,37617,TN,Tennessee,Blountville,Sullivan,215000.0,6,0,0,6,0
14514,37826,TN,Tennessee,Niota,McMinn,193154.0,12,3,0,12,0
14515,15742,PA,Pennsylvania,Glen Campbell,Indiana,48200.0,5,0,0,5,0
14516,62088,IL,Illinois,Staunton,Macoupin,132568.0,11,0,0,11,0
14517,54489,WI,Wisconsin,Vesper,Wood,142517.0,12,2,0,12,0
14518,64035,MO,Missouri,Hardin,Ray,114900.0,9,0,0,9,0
14519,3234,NH,New Hampshire,Epsom,Merrimack,331586.0,12,4,1,12,0
14520,17408,PA,Pennsylvania,York,York,208070.0,12,0,12,12,12
14521,43778,OH,Ohio,Salesville,Guernsey,142570.0,10,0,0,10,0
14522,91759,CA,California,Mt Baldy,San Bernardino,398250.0,12,0,0,12,0
14523,28168,NC,North Carolina,Vale,Lincoln,220246.0,12,0,0,12,0
14524,95075,CA,California,Tres Pinos,San Benito,1156167.0,12,0,0,12,0
14525,17930,PA,Pennsylvania,Cumbola,Schuylkill,49167.0,5,4,0,0,3
14526,46074,IN,Indiana,Westfield,Hamilton,348057.0,12,3,12,12,4
14527,83316,ID,Idaho,Buhl,Twin Falls,249884.0,12,8,0,12,3
14528,64139,MO,Missouri,Kansas City,Jackson,396425.0,12,0,0,12,0
14529,62087,IL,Illinois,South Roxana,Madison,68922.0,12,2,0,12,0
14530,53042,WI,Wisconsin,Kiel,Manitowoc,192114.0,12,11,9,12,0
14531,77705,TX,Texas,Beaumont,Jefferson,221868.0,10,3,0,10,0
14532,28759,NC,North Carolina,Mills River,Henderson,438007.0,12,0,7,12,8
14533,29702,SC,South Carolina,Blacksburg,Cherokee,189521.0,12,0,0,12,0
14534,43046,OH,Ohio,Millersport,Fairfield,307812.0,12,0,0,12,0
14535,86018,AZ,Arizona,Parks,Coconino,750000.0,2,0,0,2,0
14536,97535,OR,Oregon,Phoenix,Jackson,332008.0,12,11,8,12,3
14537,22408,VA,Virginia,Fredericksburg,Spotsylvania,336742.0,12,0,0,12,12
14538,64123,MO,Missouri,Kansas City,Jackson,156275.0,12,11,0,12,0
14539,21057,MD,Maryland,Glen Arm,Baltimore,595042.0,12,0,0,12,0
14540,68065,NE,Nebraska,Valparaiso,Saunders,393375.0,8,0,0,8,0
14541,80420,CO,Colorado,Alma,Park,568650.0,10,0,0,10,0
14542,78701,TX,Texas,Austin,Travis,790286.0,12,0,12,6,0
14543,33873,FL,Florida,Wauchula,Hardee,215105.0,10,0,0,10,0
14544,93553,CA,California,Pearblossom,Los Angeles,320389.0,12,3,0,12,0
14545,72416,AR,Arkansas,Bono,Craighead,162158.0,12,0,0,12,0
14546,23005,VA,Virginia,Ashland,Hanover,321868.0,12,0,12,12,12
14547,93930,CA,California,King City,Monterey,394878.0,12,3,6,12,8
14548,45833,OH,Ohio,Delphos,Allen,185722.0,9,1,0,8,0
14549,13051,NY,New York,Delphi Falls,Onondaga,175000.0,3,0,0,3,0
14550,66007,KS,Kansas,Basehor,Leavenworth,309770.0,12,0,0,12,11
14551,63031,MO,Missouri,Florissant,St. Louis,121871.0,12,0,9,12,0
14552,48885,MI,Michigan,Sidney,Montcalm,197792.0,12,0,0,12,0
14553,72390,AR,Arkansas,West Helena,Phillips,76700.0,10,0,0,10,0
14554,51571,IA,Iowa,Silver City,Mills,251250.0,3,0,0,3,0
14555,71073,LA,Louisiana,Sibley,Webster,161661.0,9,0,0,9,0
14556,21666,MD,Maryland,Stevensville,Queen Anne's,364693.0,12,0,11,12,12
14557,61349,IL,Illinois,Ohio,Bureau,107643.0,7,0,0,7,0
14558,92337,CA,California,Fontana,San Bernardino,477750.0,12,0,3,12,6
14559,33955,FL,Florida,Punta Gorda,Charlotte,322353.0,12,6,12,12,0
14560,14139,NY,New York,South Wales,Erie,291612.0,12,2,0,12,0
14561,38004,TN,Tennessee,Atoka,Tipton,280369.0,12,0,0,12,0
14562,29448,SC,South Carolina,Harleyville,Dorchester,135375.0,10,0,0,10,0
14563,53156,WI,Wisconsin,Palmyra,Jefferson,258589.0,12,4,0,12,0
14564,43783,OH,Ohio,Somerset,Perry,281242.0,12,0,0,12,0
14565,33458,FL,Florida,Jupiter,Palm Beach,422104.0,12,7,12,12,12
14566,87538,NM,New Mexico,Ilfeld,San Miguel,895000.0,3,0,0,3,0
14567,78133,TX,Texas,Canyon Lake,Comal,331492.0,12,6,9,12,9
14568,16210,PA,Pennsylvania,Adrian,Armstrong,142918.0,10,0,0,10,0
14569,14006,NY,New York,Angola,Erie,147419.0,12,7,0,12,0
14570,49425,MI,Michigan,Holton,Muskegon,159787.0,12,3,0,12,0
14571,49037,MI,Michigan,Battle Creek,Calhoun,102306.0,12,9,0,12,0
14572,77384,TX,Texas,Conroe,Montgomery,322089.0,12,0,3,12,12
14573,16137,PA,Pennsylvania,Mercer,Mercer,222277.0,12,2,0,12,0
14574,4927,ME,Maine,Clinton,Kennebec,162194.0,12,3,0,12,0
14575,32714,FL,Florida,Altamonte Springs,Seminole,216115.0,12,0,12,12,12
14576,43345,OH,Ohio,Ridgeway,Hardin,322450.0,4,0,0,4,0
14577,23002,VA,Virginia,Amelia Court House,Amelia,258117.0,12,0,4,12,0
14578,23866,VA,Virginia,Ivor,Southampton,275223.0,11,0,0,11,0
14579,97454,OR,Oregon,Marcola,Lane,557942.0,12,0,0,12,0
14580,48169,MI,Michigan,Pinckney,Livingston,306528.0,12,0,10,12,0
14581,85192,AZ,Arizona,Winkelman,Pinal,51850.0,5,0,0,5,0
14582,60043,IL,Illinois,Kenilworth,Cook,1441042.0,12,0,0,12,0
14583,45054,OH,Ohio,Oregonia,Warren,390696.0,12,0,0,12,0
14584,66026,KS,Kansas,Fontana,Miami,172810.0,10,0,0,10,0
14585,44640,OH,Ohio,Limaville,Stark,196000.0,3,0,0,3,0
14586,78245,TX,Texas,San Antonio,Bexar,218593.0,12,3,3,12,12
14587,80112,CO,Colorado,Englewood,Arapahoe,493083.0,12,0,12,12,12
14588,71921,AR,Arkansas,Amity,Clark,149792.0,12,0,0,12,0
14589,1609,MA,Massachusetts,Worcester,Worcester,375281.0,12,12,12,12,12
14590,49318,MI,Michigan,Casnovia,Muskegon,212133.0,12,0,0,12,0
14591,61722,IL,Illinois,Arrowsmith,McLean,87469.0,8,0,0,8,0
14592,38060,TN,Tennessee,Oakland,Fayette,291990.0,12,0,3,12,0
14593,61107,IL,Illinois,Rockford,Winnebago,138637.0,12,12,12,12,9
14594,64076,MO,Missouri,Odessa,Lafayette,203329.0,12,5,0,12,0
14595,85260,AZ,Arizona,Scottsdale,Maricopa,539458.0,12,0,12,12,12
14596,49113,MI,Michigan,Galien,Berrien,172139.0,12,3,0,12,0
14597,7927,NJ,New Jersey,Cedar Knolls,Morris,568283.0,12,0,0,12,0
14598,7436,NJ,New Jersey,Oakland,Bergen,495262.0,12,5,0,12,11
14599,43945,OH,Ohio,Salineville,Columbiana,108142.0,12,0,0,12,0
14600,13480,NY,New York,Waterville,Oneida,149312.0,12,6,0,12,0
14601,13661,NY,New York,Mannsville,Jefferson,177762.0,12,0,0,12,0
14602,23120,VA,Virginia,Moseley,Chesterfield,424971.0,12,0,12,12,12
14603,77420,TX,Texas,Boling,Wharton,163333.0,12,0,0,12,0
14604,55305,MN,Minnesota,Hopkins,Hennepin,361902.0,12,7,12,12,12
14605,14619,NY,New York,Rochester,Monroe,123053.0,12,12,0,12,0
14606,34429,FL,Florida,Crystal River,Citrus,211262.0,9,0,2,9,5
14607,20645,MD,Maryland,Issue,Charles,420367.0,12,0,0,12,0
14608,76059,TX,Texas,Keene,Johnson,215603.0,12,5,0,12,3
14609,84327,UT,Utah,Newton,Cache,422571.0,7,0,0,7,0
14610,22203,VA,Virginia,Arlington,Arlington,733527.0,12,1,12,12,12
14611,45601,OH,Ohio,Chillicothe,Ross,194146.0,12,0,12,12,0
14612,68304,NE,Nebraska,Alvo,Cass,268545.0,11,0,0,11,0
14613,34138,FL,Florida,Chokoloskee,Collier,394470.0,10,0,3,10,0
14614,72016,AR,Arkansas,Bigelow,Perry,234842.0,12,0,0,12,0
14615,45789,OH,Ohio,Wingett Run,Washington,90000.0,2,0,0,2,0
14616,46234,IN,Indiana,Indianapolis,Marion,212894.0,12,3,12,12,0
14617,92398,CA,California,Yermo,San Bernardino,99741.0,11,0,0,11,0
14618,56069,MN,Minnesota,Montgomery,Le Sueur,245385.0,12,0,0,12,11
14619,34432,FL,Florida,Dunnellon,Marion,224463.0,12,0,4,12,3
14620,45506,OH,Ohio,Springfield,Clark,73226.0,12,12,0,12,0
14621,39565,MS,Mississippi,Vancleave,Jackson,240592.0,12,3,0,12,0
14622,29838,SC,South Carolina,Modoc,Edgefield,494187.0,10,0,0,10,0
14623,23878,VA,Virginia,Sedley,Southampton,195580.0,10,0,0,10,0
14624,71701,AR,Arkansas,Camden,Ouachita,137167.0,6,0,0,6,0
14625,45157,OH,Ohio,New Richmond,Clermont,238198.0,12,4,0,12,0
